id,state-compile-time,state-run-time,jdk-weave-time,jdk-run-compile,jdk-run-time,total-state-time(wo/JDK),total-state-time(w/JDK),total-state-time(w/JDK+DSI),only-dsi-time(seq)
00444,158.677,17.640,0,0,0,176.317,176.317,176.317,18.999
00445,155.916,18.912,0,0,0,174.828,174.828,389.429,214.601
00446,155.739,19.184,0,0,0,174.923,174.923,174.923,220.063
00447,150.413,17.928,0,0,0,168.341,168.341,168.341,5686.049
00448,149.655,21.312,0,0,0,170.967,170.967,170.967,4824.111
00449,148.777,19.308,0,0,0,168.085,168.085,168.085,4803.342
00450,158.452,16.944,0,0,0,175.396,175.396,175.396,4496.746
00451,155.508,16.473,0,0,0,171.981,171.981,171.981,5668.174
00452,154.831,16.776,0,0,0,171.607,171.607,171.607,5709.814
00453,156.623,17.948,0,0,0,174.571,174.571,174.571,425.994
00454,157.792,17.949,0,0,0,175.741,175.741,175.741,416.930
00455,154.010,18.192,0,0,0,172.202,172.202,172.202,431.318
00456,156.945,18.675,0,0,0,175.620,175.620,175.620,316.859
00457,165.667,14.447,0,0,0,180.114,180.114,180.114,298.417
00458,166.904,13.809,0,0,0,180.713,180.713,180.713,420.324
00459,160.471,16.354,0,0,0,176.825,176.825,176.825,725.147
00460,163.699,15.262,0,0,0,178.961,178.961,178.961,723.500
00461,163.154,14.097,0,0,0,177.251,177.251,177.251,4772.227
00462,167.566,12.848,0,0,0,180.414,180.414,180.414,4743.651
00463,161.688,13.879,0,0,0,175.567,175.567,175.567,4509.029
00464,163.101,12.448,0,0,0,175.549,175.549,175.549,4862.759
00466,164.726,12.257,0,0,0,176.983,176.983,176.983,4887.118
00467,160.006,14.409,0,0,0,174.415,174.415,5617.213,5442.798
00468,151.001,16.545,0,0,0,167.546,167.546,167.546,5354.997
00469,154.688,15.560,0,0,0,170.248,170.248,170.248,5359.243
00470,146.970,16.998,0,0,0,163.968,163.968,163.968,4665.926
00471,154.096,15.881,0,0,0,169.977,169.977,169.977,4685.544
00472,162.335,13.944,0,0,0,176.279,176.279,176.279,4352.629
00473,157.249,15.177,0,0,0,172.426,172.426,172.426,5299.748
00474,155.079,15.520,0,0,0,170.599,170.599,170.599,5300.412
00475,161.725,12.533,0,0,0,174.258,174.258,174.258,81.072
00476,158.316,20.704,0,0,0,179.020,179.020,179.020,257.190
00477,154.965,23.800,0,0,0,178.765,178.765,178.765,243.573
00478,146.433,21.056,0,0,0,167.489,167.489,167.489,244.295
00479,152.056,31.960,173.920,59.490,19.815,184.016,437.241,437.241,4891.150
00481,160.059,24.520,0,0,0,184.579,184.579,184.579,4827.678
00482,153.883,27.591,0,0,0,181.474,181.474,181.474,618.322
00483,159.002,25.221,0,0,0,184.223,184.223,184.223,4769.100
00484,158.688,24.480,206.346,79.117,19.694,183.168,488.325,488.325,4519.759
00485,161.532,23.245,213.940,74.347,17.932,184.777,490.996,490.996,4467.555
00486,162.320,22.203,0,0,0,184.523,184.523,184.523,4723.449
00488,159.853,22.727,0,0,0,182.580,182.580,182.580,346.802
00489,156.630,24.558,0,0,0,181.188,181.188,181.188,4188.956
00490,164.261,21.082,0,0,0,185.343,185.343,185.343,5350.072
00491,160.853,21.662,0,0,0,182.515,182.515,182.515,5345.167
00493,152.276,15.795,0,0,0,168.071,168.071,4791.569,4623.498
00494,158.354,14.881,0,0,0,173.235,173.235,4750.706,4577.471
00496,151.179,14.015,0,0,0,165.194,165.194,165.194,4249.015
00499,158.139,15.124,175.761,71.758,17.359,173.263,438.141,4933.075,4494.934
00500,156.500,19.475,163.773,70.515,16.196,175.975,426.459,4896.995,4470.536
00502,151.066,17.141,0,0,0,168.207,168.207,168.207,4128.321
00503,160.229,23.272,164.249,70.587,15.516,183.501,433.853,4143.514,3709.661
00504,158.128,19.301,0,0,0,177.429,177.429,177.429,67.932
00505,157.008,18.308,0,0,0,175.316,175.316,175.316,64.029
00506,160.884,15.790,0,0,0,176.674,176.674,3855.168,3678.494
00507,162.678,14.550,175.229,74.664,15.692,177.228,442.813,4103.265,3660.452
00508,154.865,18.827,77.627,18.110,4.623,173.692,274.052,455.192,181.140
00509,157.931,16.690,0,0,0,174.621,174.621,174.621,201.565
00510,162.536,14.998,0,0,0,177.534,177.534,177.534,183.516
00511,149.059,18.444,0,0,0,167.503,167.503,167.503,34.463
00512,157.427,15.907,0,0,0,173.334,173.334,173.334,208.905
00513,164.029,12.104,0,0,0,176.133,176.133,176.133,185.157
00514,161.770,12.784,0,0,0,174.554,174.554,174.554,31.342
00516,162.196,11.837,0,0,0,174.033,174.033,174.033,32.774
00517,154.892,14.301,0,0,0,169.193,169.193,169.193,29.007
00518,155.830,18.320,0,0,0,174.150,174.150,174.150,32.784
00519,151.895,19.234,0,0,0,171.129,171.129,171.129,35.656
00523,143.843,20.900,0,0,0,164.743,164.743,164.743,36.243
00524,155.937,15.607,0,0,0,171.544,171.544,171.544,34.107
00525,152.802,15.448,0,0,0,168.250,168.250,168.250,32.687
00528,154.272,17.883,0,0,0,172.155,172.155,172.155,36.307
00529,156.043,19.535,0,0,0,175.578,175.578,175.578,35.738
00530,151.831,18.272,0,0,0,170.103,170.103,170.103,37.351
00531,159.684,16.624,0,0,0,176.308,176.308,176.308,65.624
00533,157.805,16.734,0,0,0,174.539,174.539,174.539,35.131
00534,156.996,17.807,0,0,0,174.803,174.803,174.803,39.177
00535,157.148,17.566,0,0,0,174.714,174.714,174.714,34.907
00539,144.804,18.372,0,0,0,163.176,163.176,163.176,179.582
00540,153.371,16.120,0,0,0,169.491,169.491,169.491,190.166
00541,153.700,14.562,0,0,0,168.262,168.262,168.262,196.637
00542,150.449,16.824,0,0,0,167.273,167.273,167.273,192.536
00543,151.209,16.330,0,0,0,167.539,167.539,167.539,186.814
00544,149.967,15.913,0,0,0,165.880,165.880,165.880,180.192
00547,155.233,16.357,0,0,0,171.590,171.590,171.590,190.987
00548,158.968,15.340,0,0,0,174.308,174.308,174.308,187.149
00549,152.927,14.915,0,0,0,167.842,167.842,167.842,186.136
00550,158.985,13.732,0,0,0,172.717,172.717,172.717,181.834
00551,151.628,15.323,0,0,0,166.951,166.951,166.951,188.056
00552,152.863,15.292,0,0,0,168.155,168.155,168.155,180.563
00553,149.169,15.495,0,0,0,164.664,164.664,164.664,187.432
00554,150.698,15.091,0,0,0,165.789,165.789,165.789,30.904
00555,158.461,15.837,0,0,0,174.298,174.298,174.298,32.358
00556,151.713,19.796,0,0,0,171.509,171.509,171.509,219.474
00557,155.727,17.296,0,0,0,173.023,173.023,173.023,32.659
00558,164.947,14.983,0,0,0,179.930,179.930,179.930,33.627
00559,164.334,14.570,0,0,0,178.904,178.904,178.904,32.853
00561,160.782,15.868,0,0,0,176.650,176.650,176.650,177.702
00562,162.343,14.842,0,0,0,177.185,177.185,177.185,179.174
00563,160.685,15.627,0,0,0,176.312,176.312,176.312,181.729
00564,161.672,15.388,0,0,0,177.060,177.060,177.060,181.333
00565,161.278,14.643,0,0,0,175.921,175.921,175.921,189.144
00566,160.148,15.176,0,0,0,175.324,175.324,175.324,176.535
00567,151.161,22.608,0,0,0,173.769,173.769,173.769,36.759
00572,163.358,14.848,170.946,72.823,19.240,178.206,441.215,441.215,196.067
00573,165.053,17.636,163.421,67.476,18.276,182.689,431.862,431.862,201.067
00574,158.316,17.955,181.678,69.839,13.191,176.271,440.979,440.979,868.336
00580,155.193,24.757,0,0,0,179.950,179.950,179.950,187.732
00581,155.403,17.771,0,0,0,173.174,173.174,173.174,39.625
00582,163.852,21.922,0,0,0,185.774,185.774,185.774,32.417
00583,156.276,17.852,0,0,0,174.128,174.128,174.128,73.598
00585,156.932,19.402,0,0,0,176.334,176.334,176.334,32.582
00586,152.836,19.121,0,0,0,171.957,171.957,171.957,31.224
00587,160.804,18.391,0,0,0,179.195,179.195,179.195,28.039
00591,165.103,17.504,0,0,0,182.607,182.607,182.607,36.381
00593,158.967,20.534,0,0,0,179.501,179.501,179.501,35.215
00594,155.774,17.738,0,0,0,173.512,173.512,173.512,29.340
00595,160.882,16.666,0,0,0,177.548,177.548,177.548,34.179
00596,166.570,16.703,0,0,0,183.273,183.273,183.273,171.284
00597,160.415,17.143,0,0,0,177.558,177.558,177.558,168.895
00598,163.361,15.835,0,0,0,179.196,179.196,179.196,170.181
00602,164.903,17.148,0,0,0,182.051,182.051,182.051,186.488
00603,162.232,15.903,0,0,0,178.135,178.135,178.135,172.380
00604,163.302,15.949,0,0,0,179.251,179.251,179.251,181.866
00605,161.428,16.125,0,0,0,177.553,177.553,177.553,174.678
00606,168.189,15.244,0,0,0,183.433,183.433,183.433,180.153
00611,167.697,15.351,0,0,0,183.048,183.048,183.048,177.550
00612,167.402,14.671,0,0,0,182.073,182.073,182.073,172.977
00613,162.822,15.323,0,0,0,178.145,178.145,178.145,185.655
00614,167.199,13.270,0,0,0,180.469,180.469,180.469,174.422
00615,160.896,15.495,0,0,0,176.391,176.391,176.391,188.395
00616,166.812,13.274,0,0,0,180.086,180.086,180.086,180.971
00617,154.280,22.525,0,0,0,176.805,176.805,176.805,169.709
00618,161.079,16.336,0,0,0,177.415,177.415,177.415,161.338
00619,155.465,17.244,0,0,0,172.709,172.709,172.709,165.814
00620,154.489,21.688,0,0,0,176.177,176.177,176.177,158.736
00621,154.348,18.199,0,0,0,172.547,172.547,172.547,312.321
00622,162.720,16.302,0,0,0,179.022,179.022,179.022,312.285
00630,148.991,20.836,0,0,0,169.827,169.827,169.827,317.808
00631,149.915,23.915,0,0,0,173.830,173.830,173.830,308.506
00632,156.320,15.880,0,0,0,172.200,172.200,172.200,323.848
00633,159.373,14.115,0,0,0,173.488,173.488,173.488,324.407
00635,154.053,18.908,0,0,0,172.961,172.961,172.961,325.048
00636,158.443,16.465,0,0,0,174.908,174.908,174.908,334.059
00637,160.618,14.926,0,0,0,175.544,175.544,175.544,322.259
00638,157.874,16.115,0,0,0,173.989,173.989,173.989,320.507
00640,160.752,15.971,0,0,0,176.723,176.723,176.723,319.120
00641,157.677,16.022,0,0,0,173.699,173.699,173.699,317.742
00642,155.645,16.495,0,0,0,172.140,172.140,172.140,330.237
00643,161.458,14.980,0,0,0,176.438,176.438,176.438,319.969
00644,156.999,16.611,0,0,0,173.610,173.610,173.610,512.294
00645,157.226,15.377,0,0,0,172.603,172.603,172.603,481.091
00646,163.128,14.555,0,0,0,177.683,177.683,177.683,576.177
00647,159.489,15.056,0,0,0,174.545,174.545,174.545,513.495
00651,154.972,18.306,0,0,0,173.278,173.278,643.736,470.458
00654,157.099,15.654,0,0,0,172.753,172.753,172.753,199.442
00657,145.957,14.132,0,0,0,160.089,160.089,334.670,174.581
00661,158.642,14.030,0,0,0,172.672,172.672,172.672,379.878
00662,163.020,15.125,0,0,0,178.145,178.145,189.247,11.102
00663,156.010,15.978,0,0,0,171.988,171.988,181.998,10.010
00664,159.411,16.287,0,0,0,175.698,175.698,184.837,9.139
TOTAL,87638.146,9563.960,4695.188,1782.394,407.419,97202.106,104087.107,218330.139,941586.158
AVG,157.057,17.139,8.414,3.194,.730,174.197,186.536,391.272,1687.430
